date,open,high,low,close,adj_close,volume
27-04-2022,152.2299957,152.2299957,157.3000031,150.4400024,153.8200073,4826000
28-04-2022,159.7400055,159.7400055,161.2550049,153.6600037,154.0099945,4854500
29-04-2022,153.2100067,153.2100067,163.2400055,153,158.8800049,4033100
02-05-2022,152.7799988,152.7799988,155.1300049,147.2109985,153.2100067,5945300
03-05-2022,145,145,154.4900055,141.5800018,154.0899963,16774700
04-05-2022,156.1799927,156.1799927,158.7400055,145.871994,152.5500031,20598100
05-05-2022,143.0899963,143.0899963,153.8800049,140.8580017,152.1900024,11367200
06-05-2022,135.8399963,135.8399963,143.1100006,133.0399933,142.6999969,9573100
09-05-2022,119.3700027,119.3700027,131.8849945,118.8300018,131.7599945,14430900
10-05-2022,116.1299973,116.1299973,123.4599991,113.5299988,122.9499969,13638500
11-05-2022,116.1500015,116.1500015,123.7699966,112.3669968,114.5299988,13661400
12-05-2022,115.9400024,115.9400024,120.4899979,111.2200012,113.6600037,9264300
13-05-2022,121.4499969,121.4499969,123.2900009,118.8199997,119.9599991,8595400
16-05-2022,114.4400024,114.4400024,121.0699997,113.25,121,7588400
17-05-2022,117.5,117.5,120.1800003,114.5100021,119.9700012,6962900
18-05-2022,108.0299988,108.0299988,117.0400009,107.6200027,116.1100006,9718700
19-05-2022,114.1699982,114.1699982,116.3499985,107.4499969,108.1800003,8926600
20-05-2022,112.5500031,112.5500031,116.25,108.5,115.4599991,6961900
23-05-2022,113.2799988,113.2799988,115.1500015,110.9300003,113.5449982,6000800
24-05-2022,106.2399979,106.2399979,111.4199982,103.7409973,111.2799988,6415800
25-05-2022,110.4000015,110.4000015,111.9400024,104.9700012,105.8899994,6203300
26-05-2022,114.3000031,114.3000031,115.5500031,108.1100006,109.7399979,6883200
27-05-2022,120.5,120.5,120.6999969,115.7699966,116,7391500
31-05-2022,120.8700027,120.8700027,122.2990036,117.1600037,120.5,9117600
01-06-2022,116.7200012,116.7200012,121.0739975,114.3949966,121.0500031,6879600
02-06-2022,121.2600021,121.2600021,123,116.2699966,117.1299973,5166200
03-06-2022,119.8300018,119.8300018,121.5,117.5599976,118.0709991,4584600
06-06-2022,122.0199966,122.0199966,124.1800003,119.9199982,123.3300018,4160200
07-06-2022,122.9000015,122.9000015,123.9120026,119.1200027,119.7600021,3331200
08-06-2022,123.7699966,123.7699966,125.5100021,121.2300034,121.4300003,3775600
09-06-2022,115.7200012,115.7200012,122.9800034,115.4199982,122.3099976,5315900
10-06-2022,108.9100037,108.9100037,115.1299973,108.3199997,111.8000031,6936900
13-06-2022,98.93000031,98.93000031,105.3300018,98.36000061,102.8499985,9587300
14-06-2022,98.87000275,98.87000275,101.3499985,97.2009964,99.54000092,5915300
15-06-2022,101.4700012,101.4700012,103.6500015,98.91999817,100.0199966,6260400
16-06-2022,93.26000214,93.26000214,97.5,92.08999634,96.19000244,9435700
17-06-2022,99.48999786,99.48999786,100.6100006,93.52999878,93.52999878,11293100
21-06-2022,102.2699966,102.2699966,104.8889999,101.6200027,102.6900024,6532700
22-06-2022,99.52999878,99.52999878,102.5,98.72000122,99,8986000
23-06-2022,95.72000122,95.72000122,100.8000031,93.01999664,100,12340800
24-06-2022,103.5100021,103.5100021,104.1800003,96.33000183,97.51999664,28797400
27-06-2022,101.5,101.5,104.1699982,99.33000183,103.9599991,7352100
28-06-2022,97.52999878,97.52999878,105.4499969,97.08999634,103.3399963,7744100
29-06-2022,93.93000031,93.93000031,97,92.05000305,96.83000183,6522600
30-06-2022,89.08000183,89.08000183,92.91000366,86.70999908,92.48999786,9007800
01-07-2022,91.41000366,91.41000366,91.45999908,87.43000031,89.08999634,5995400
05-07-2022,95.94000244,95.94000244,96.01000214,86.75,88.87999725,7648500
06-07-2022,92.87999725,92.87999725,96.16999817,91.80000305,95.29000092,5703000
07-07-2022,97.5,97.5,97.55000305,92.16000366,93.66000366,7480500
08-07-2022,97.34999847,97.34999847,98.12000275,93.24199677,96.23000336,5669500
11-07-2022,95.09999847,95.09999847,97.08999634,93.26999664,96,6041400
12-07-2022,96.55000305,96.55000305,97.68599701,93.31999969,95.30000305,4170200
13-07-2022,95.63999939,95.63999939,96.58899689,91.61000061,93.75,6967800
14-07-2022,91.05000305,91.05000305,94.58000183,90.16999817,94.27999878,8334600
15-07-2022,94.66000366,94.66000366,95.65000153,90.66000366,92.55000305,7497200
18-07-2022,97.66999817,97.66999817,101.8799973,95.98000336,96.77999878,7171500
19-07-2022,102.1999969,102.1999969,102.7099991,98.76000214,99.69999695,5603800
20-07-2022,107.7300034,107.7300034,108.9199982,102.75,103.1100006,6834100
21-07-2022,108.1399994,108.1399994,108.5,104.4100037,106.9800034,4284900
22-07-2022,103.9700012,103.9700012,110.0999985,102.9300003,108.3099976,4243900
25-07-2022,104.9499969,104.9499969,105.2600021,101.4789963,103.7799988,3142900
26-07-2022,101.9100037,101.9100037,103.6299973,101.0999985,102.3799973,4191000
27-07-2022,107.3600006,107.3600006,107.9850006,104.0599976,105.7900009,5362700
28-07-2022,108.8399963,108.8399963,110.0599976,104.6800003,108.1699982,4471900
29-07-2022,110.9800034,110.9800034,111.1600037,107.1100006,108.1949997,4637800
01-08-2022,111.1999969,111.1999969,113.9599991,107.4800034,110,6019500
02-08-2022,116.3399963,116.3399963,117.7799988,111.0999985,111.6699982,15208200
03-08-2022,115.0199966,115.0199966,115.5699997,107.6500015,108.2249985,23354900
04-08-2022,119.2200012,119.2200012,119.2399979,114.2549973,114.3099976,9180300
05-08-2022,117.1100006,117.1100006,118.8700027,114.8199997,115.5199966,6495000
08-08-2022,115.8199997,115.8199997,119.6399994,115.4300003,118.1549988,5382900
09-08-2022,114.4400024,114.4400024,115.6699982,112.8000031,115,4201200
10-08-2022,118.7300034,118.7300034,120.3399963,116.3000031,119.3300018,5529000
11-08-2022,121.5,121.5,127.0899963,120.9599991,121.3000031,8110100
12-08-2022,124.5100021,124.5100021,125,121.1200027,122.8000031,5012500
15-08-2022,126.0400009,126.0400009,126.4349976,123.1999969,123.5500031,4884700
16-08-2022,124.1800003,124.1800003,125.4199982,122.6200027,124.2300034,4370700
17-08-2022,121.8700027,121.8700027,123.2699966,120.6399994,121.6299973,4336200
18-08-2022,121.2699966,121.2699966,122.1999969,120.2799988,121.5,3373900
19-08-2022,114.7600021,114.7600021,119.2200012,114.0999985,118.1849976,5288800
22-08-2022,111.3899994,111.3899994,114.2279968,109.9700012,110.3600006,6057400
23-08-2022,111.5999985,111.5999985,114.0199966,111.4100037,112.4100037,5447200
24-08-2022,114.5100021,114.5100021,115.5699997,110.8399963,110.9300003,3634000
25-08-2022,117.0299988,117.0299988,117.9499969,115.4199982,115.8899994,4021600
26-08-2022,112.8199997,112.8199997,118.2699966,112.7799988,117.0599976,3778700
29-08-2022,113.5400009,113.5400009,115.8000031,111.5299988,111.7699966,4620600
30-08-2022,112.5599976,112.5599976,116.0199966,110.4400024,114.5,4507200
31-08-2022,113.1200027,113.1200027,115.5800018,112.4000015,113.4899979,6191600
01-09-2022,113.4000015,113.4000015,114.0800018,108.1699982,111.0999985,5661500
02-09-2022,113.6399994,113.6399994,116.4599991,112.3300018,114.3199997,4121700
06-09-2022,113.6999969,113.6999969,114.5199966,110.5,114.0899963,4067100
07-09-2022,116.0699997,116.0699997,116.4400024,112.7099991,112.8499985,4619300
08-09-2022,118.5800018,118.5800018,119.3470001,114,114,4064000
09-09-2022,123.4800034,123.4800034,123.7099991,119.9000015,120.0179977,5413300
12-09-2022,124.7900009,124.7900009,127.2399979,123.7850037,124.25,6993300
13-09-2022,121.5400009,121.5400009,123.8600006,119.0500031,119.6999969,7126500
14-09-2022,126.8000031,126.8000031,127,119.5100021,121.6299973,5690100
15-09-2022,125.0400009,125.0400009,129.3800049,124.2799988,125.2900009,6606100
16-09-2022,118.75,118.75,122.2600021,117.5899963,121.1100006,13704400
19-09-2022,118.7799988,118.7799988,119.7799988,116.4700012,116.8700027,4715400
20-09-2022,116.7099991,116.7099991,121.6600037,116.6200027,117.9300003,5610900
21-09-2022,114.0100021,114.0100021,119.3300018,112.3600006,116.3700027,6898700
22-09-2022,103.7200012,103.7200012,113.7200012,103.2600021,112.6699982,8399400
23-09-2022,101.75,101.75,103.1800003,99.70999908,102.1999969,6245600
26-09-2022,103.2300034,103.2300034,105.3600006,101.5599976,101.7799988,5278800
27-09-2022,106.3700027,106.3700027,108.1699982,104.1399994,106.0400009,5081000
28-09-2022,110.6900024,110.6900024,111.1299973,105.7799988,106.7009964,4518200
29-09-2022,106.6600037,106.6600037,109.4749985,105.1699982,109.1900024,4259500
30-09-2022,105.0400009,105.0400009,109.0800018,104.7300034,104.7600021,4750600
03-10-2022,105,105,106.3499985,102.1800003,105.4899979,6208900
04-10-2022,110.8099976,110.8099976,111.6100006,108.6800003,109.1399994,4835000
05-10-2022,111.7600021,111.7600021,112.3399963,107.8399963,110.5199966,4008700
06-10-2022,111.5800018,111.5800018,114.4100037,110.1999969,112,3446500
07-10-2022,108.5400009,108.5400009,109.5319977,107.0999985,108.8700027,3352700
10-10-2022,110.9899979,110.9899979,111.6200027,107.4100037,108.5500031,3945200
11-10-2022,106.8199997,106.8199997,111,103.5950012,110.987999,5696700
12-10-2022,112.3499985,112.3499985,112.9800034,106.1100006,107.4700012,5547500
13-10-2022,112.6500015,112.6500015,113.1299973,105.3000031,107.3000031,6172500
14-10-2022,109.1600037,109.1600037,116.447998,109.0100021,115,5001700
17-10-2022,116.5,116.5,116.7600021,111.0299988,112.3300018,5423900
18-10-2022,117.9400024,117.9400024,120.7099991,115.6999969,120.0299988,5580000
19-10-2022,116.8700027,116.8700027,118.8399963,115.3000031,116.2350006,3408900
20-10-2022,117,117,120.5599976,116,116.3499985,3962200
21-10-2022,119.9499969,119.9499969,120.3399963,114.6399994,116.7600021,4146100
24-10-2022,116.3899994,116.3899994,119.0699997,112.8239975,118.3300018,4452800
25-10-2022,118.4499969,118.4499969,119.3799973,112.6299973,115.3700027,6278900
26-10-2022,115.3099976,115.3099976,119.9100037,114.9700012,117,4263100
27-10-2022,112.0599976,112.0599976,116.3700027,111.9250031,116.0500031,4594000
28-10-2022,115.2099991,115.2099991,115.25,110.3899994,111.1900024,4757300
31-10-2022,106.9100037,106.9100037,113.8000031,106.6699982,113.0599976,10733800
01-11-2022,109.0500031,109.0500031,113.0999985,108,110.9649963,15979800
02-11-2022,94.41000366,94.41000366,104.9800034,94.25,102.6449966,29191400
03-11-2022,92.01999664,92.01999664,95.30999756,91.27200317,94.08000183,10099300
04-11-2022,96.08999634,96.08999634,96.16000366,92.01000214,94.99500275,9717400
07-11-2022,95.45999908,95.45999908,97.25,93.27999878,96.76000214,7972700
08-11-2022,98.90000153,98.90000153,101.9189987,94.26999664,95.52999878,7829400
09-11-2022,95.79000092,95.79000092,99.08999634,95.15000153,97.75,4650900
10-11-2022,102.4000015,102.4000015,102.5,99.04000092,100.9100037,7343000
11-11-2022,109.5699997,109.5699997,109.7699966,102.1600037,103.4499969,6864400
14-11-2022,105.1600037,105.1600037,108.6900024,105.0400009,107.7399979,4951400
15-11-2022,107.0100021,107.0100021,111.2350006,106.5999985,109.2699966,5357400
16-11-2022,104.4300003,104.4300003,107.6999969,104.3799973,107.6999969,3681800
17-11-2022,99.30000305,99.30000305,101.9800034,98.84999847,101.8300018,5181200
18-11-2022,97.76999664,97.76999664,100.8399963,96.59999847,100.8399963,5913100
21-11-2022,95.70999908,95.70999908,97.84999847,93.91999817,97.01000214,5145700
22-11-2022,95.27999878,95.27999878,95.37000275,92.98000336,93.52999878,5951600
23-11-2022,96.62999725,96.62999725,97.05000305,94.33999634,95.55999756,4337600
25-11-2022,97.66999817,97.66999817,98.83000183,96.76000214,96.97000122,2245100
28-11-2022,95.30000305,95.30000305,98.31999969,94.80999756,97,5133900
29-11-2022,95.37999725,95.37999725,97.26000214,95.30000305,96.09999847,3694000
30-11-2022,102.1399994,102.1399994,102.25,95.72000122,95.86000061,8387500
01-12-2022,101.2699966,101.2699966,102.7600021,99.55000305,101.4899979,5040300
02-12-2022,101,101,101.7399979,98.97000122,99.25,4128600
05-12-2022,98.51000214,98.51000214,101.1699982,98.04000092,100,3601500
06-12-2022,93.12000275,93.12000275,98.5,91.90000153,98.25,8380900
07-12-2022,91.5,91.5,91.66999817,86.87999725,88.80500031,12640500
08-12-2022,94.83000183,94.83000183,95.61000061,91.75,92.97000122,6115700
09-12-2022,94.69999695,94.69999695,96.66799927,93.23999786,93.83999634,4405800
12-12-2022,95.58000183,95.58000183,95.95999908,93.48999786,93.76000214,4664100
13-12-2022,93.33999634,93.33999634,100.6500015,93.12000275,100.3700027,7378900
14-12-2022,93.93000031,93.93000031,95.26000214,91.20999908,93.54000092,6737800
15-12-2022,90.61000061,90.61000061,92.70999908,89.51999664,91.51999664,5332000
16-12-2022,89.56999969,89.56999969,91.29000092,88.55999756,89.86000061,6830200
19-12-2022,85.93000031,85.93000031,89.76000214,85.40000153,89.51000214,4717100
20-12-2022,87.62000275,87.62000275,90.86000061,86.51999664,86.70999908,7325800
21-12-2022,87.06999969,87.06999969,88.79000092,86.58999634,87.48999786,5594800
22-12-2022,84.87000275,84.87000275,86.08999634,82.58000183,85.54000092,5643100
23-12-2022,85.25,85.25,85.51000214,83.5,84.69999695,3057700
27-12-2022,83.48999786,83.48999786,84.93000031,82.83000183,84.77999878,3982400
28-12-2022,82.48999786,82.48999786,84.25,81.91000366,83.25,4931700
29-12-2022,85.23000336,85.23000336,85.55999756,82.29000092,82.97000122,4031300
30-12-2022,85.5,85.5,86.05999756,83.59999847,83.61000061,3372500
03-01-2023,84.90000153,84.90000153,88.13999939,84.30000305,87.38500214,3901200
04-01-2023,88.72000122,88.72000122,88.83999634,84.79000092,85.88999939,4817100
05-01-2023,87.70999908,87.70999908,88.5,86.75,88.48000336,3419000
06-01-2023,88.51999664,88.51999664,88.73999786,85.70999908,88.51999664,4348400
09-01-2023,89.23999786,89.23999786,92.05000305,88.87999725,90.25499725,4319400
10-01-2023,88.54000092,88.54000092,89.62000275,86.75,88.86000061,4165600
11-01-2023,94.44000244,94.44000244,94.83000183,88.86399841,89,7718900
12-01-2023,98.48999786,98.48999786,98.94999695,94.01999664,95.30999756,7695200
13-01-2023,100.3700027,100.3700027,100.6999969,97.41999817,97.5,6529000
17-01-2023,101.2699966,101.2699966,102.7350006,99.09999847,99.91500092,5496200
18-01-2023,101.1100006,101.1100006,103.8000031,100.3199997,101.4100037,6062200
19-01-2023,99.09999847,99.09999847,100.5199966,97.56999969,99.83999634,4996700
20-01-2023,101.2799988,101.2799988,101.3700027,98.11100006,99.01000214,5104000
23-01-2023,105.2200012,105.2200012,105.3799973,101.3499985,101.9899979,4442700
24-01-2023,104.1299973,104.1299973,106.3899994,103.8199997,104.6999969,3514700
25-01-2023,104.4400024,104.4400024,104.6750031,99.84100342,100.3600006,5169300
26-01-2023,109.4199982,109.4199982,109.4899979,105.6750031,106.3000031,5196600
27-01-2023,115.9400024,115.9400024,117.1200027,108.7350006,108.8600006,9548500
30-01-2023,109.4800034,109.4800034,115.0800018,109.2750015,114.1299973,5469900
31-01-2023,111.1100006,111.1100006,111.2300034,108.8199997,109.4800034,3867200
01-02-2023,113.9899979,113.9899979,114.8899994,109.8300018,111.1100006,4053600
02-02-2023,118.5199966,118.5199966,119.8499985,116.2399979,116.25,7166900
03-02-2023,118.6999969,118.6999969,121.4000015,115.8499985,116.0400009,6130700
06-02-2023,118.3499985,118.3499985,119.3339996,116.8099976,117.4100037,3204100
07-02-2023,119.6900024,119.6900024,120.2099991,115.1380005,117.9100037,4397700
08-02-2023,116.3600006,116.3600006,119.8099976,115.5699997,119.3899994,3605400
09-02-2023,114.9400024,114.9400024,119.2799988,114.5199966,118,4508700
10-02-2023,108.8700027,108.8700027,113.3600006,106.538002,112.25,6463500
13-02-2023,116.4199982,116.4199982,116.9000015,109.8099976,110,7657200
14-02-2023,120.8700027,120.8700027,121.3199997,115.1999969,116.2900009,17145000
15-02-2023,137.0099945,137.0099945,138.75,129.8500061,130,32481900
16-02-2023,139.4199982,139.4199982,144.6300049,134.7299957,135.6499939,18705800
17-02-2023,131.6000061,131.6000061,138.3999939,130.7299957,137.4349976,11386700
21-02-2023,128.7799988,128.7799988,132.8500061,128.1450043,129.7700043,6618700
22-02-2023,127.2099991,127.2099991,128.8800049,124.5500031,128.1399994,5759000
23-02-2023,125.5199966,125.5199966,128.8500061,121.9199982,128.2100067,7013500
24-02-2023,122.7799988,122.7799988,124.8499985,120.1910019,123.0400009,5119800
27-02-2023,123.5299988,123.5299988,125.0599976,122.7300034,123.9499969,5011400
28-02-2023,123.2799988,123.2799988,126.3840027,123.0299988,125.1100006,7317100
01-03-2023,120.8300018,120.8300018,123.3000031,120.3899994,122.375,4645000
02-03-2023,122.3799973,122.3799973,123.2600021,119.3600006,119.6699982,4087300
03-03-2023,125.7300034,125.7300034,125.8700027,122.6999969,123.1800003,5499400
06-03-2023,126.3300018,126.3300018,129.4400024,125.2799988,126.3550034,5292500
07-03-2023,126.9400024,126.9400024,130.8500061,125.5,125.7399979,5590800
08-03-2023,125,125,127.6600037,124.7399979,126.9000015,3290800
09-03-2023,119.8399963,119.8399963,125.1999969,119.7099991,125.0599976,6147700
10-03-2023,118.3000031,118.3000031,121.4400024,115.8499985,119.7350006,5254800
13-03-2023,115.9599991,115.9599991,117.9000015,113.6600037,115.7220001,5282000
14-03-2023,116.3600006,116.3600006,119.0999985,114.9100037,118.9400024,5416400
15-03-2023,113.5800018,113.5800018,114.3199997,111.5100021,113.8600006,6305100
16-03-2023,119.9899979,119.9899979,120.0599976,113.5100021,113.9499969,7691900
17-03-2023,118.1500015,118.1500015,119.9599991,116.5500031,119.7149963,5513600
20-03-2023,118.4000015,118.4000015,119.0199966,116.625,118.0599976,3997700
21-03-2023,123.6900024,123.6900024,124.4300003,119.8499985,120,5374400
22-03-2023,121.1699982,121.1699982,125.4300003,121,123.8899994,3971100
23-03-2023,120.3000031,120.3000031,124.6600037,118.3300018,122.5100021,4028500
24-03-2023,116.9199982,116.9199982,119.6999969,115.3899994,119.5,4290900
27-03-2023,117.9100037,117.9100037,119.2740021,116.7399979,117.9899979,2819600
28-03-2023,116.6100006,116.6100006,118.3099976,116.0149994,117.9700012,2941000
29-03-2023,118.8000031,118.8000031,119.1900024,117.151001,118.3399963,2711500
30-03-2023,122.2799988,122.2799988,122.6500015,120.1100006,120.8000031,5437900
31-03-2023,124.4000015,124.4000015,125.9400024,122.8000031,123.3000031,5533800
03-04-2023,121.4599991,121.4599991,123.0899963,119.7109985,123,4230600
04-04-2023,118.4599991,118.4599991,122.0599976,118.2099991,121.6800003,3349300
05-04-2023,115.3399963,115.3399963,117.8700027,111.4899979,117.8700027,6737000
06-04-2023,109.6900024,109.6900024,113.4150009,107.6600037,113.3399963,14400100
10-04-2023,112.5999985,112.5999985,112.6299973,108.4000015,108.6900024,5406400
11-04-2023,114.25,114.25,114.8000031,112.5899963,113.5599976,4845400
12-04-2023,112.4199982,112.4199982,115.8399963,111.4000015,114.8000031,6068700
13-04-2023,113.9499969,113.9499969,114.4000015,112.8099976,113.1800003,3878100
14-04-2023,114.6500015,114.6500015,115.1200027,113.0199966,113.8899994,3415200
17-04-2023,116.1699982,116.1699982,116.1800003,114.5899963,115.4199982,3287100
18-04-2023,119.1900024,119.1900024,121.3199997,118.0999985,119.8300018,7162200
19-04-2023,120.0999985,120.0999985,120.3700027,117.6399994,118.1449966,3309700
20-04-2023,118.4000015,118.4000015,119.6999969,117.8199997,118.3700027,4369700
21-04-2023,115.5,115.5,115.75,112.0199966,114.9550018,7357800
24-04-2023,116.1200027,116.1200027,116.4000015,114.5100021,115.5299988,3239500
25-04-2023,112.5049973,112.5049973,115.4300003,112.4700012,115.3099976,3659700
26-04-2023,113.6800003,113.6800003,114.5999985,113.1999969,113.5,3615500
27-04-2023,115.25,115.25,115.8499985,112.2870026,114.4400024,3870500
28-04-2023,119.6699982,119.6699982,120.4700012,113,114.5999985,4974300
01-05-2023,121.4199982,121.4199982,122.6500015,118.9800034,119.2600021,4830600
02-05-2023,120.5800018,120.5800018,121.6999969,117.9400024,120.2399979,4861800
03-05-2023,118.8600006,118.8600006,121.1900024,117.9700012,120.8499985,3687700
04-05-2023,117.6299973,117.6299973,119.1699982,116.1800003,118.9400024,4939900
05-05-2023,119.9000015,119.9000015,120.3000031,116.9300003,120.0100021,6624600
08-05-2023,125.6500015,125.6500015,127.5550003,122.9800034,123.1600037,10142900
09-05-2023,127.0699997,127.0699997,128.9600067,125.0100021,126.5999985,15410300
10-05-2023,113.1900024,113.1900024,115.5100021,109.3700027,109.8499985,34191000
11-05-2023,111.1999969,111.1999969,114.4599991,111.0400009,113.1399994,9579400
12-05-2023,105.2750015,105.2750015,111.5599976,104.2099991,111.3600006,14768500
15-05-2023,105.7799988,105.7799988,106.1500015,103.5500031,105.0599976,5422500
16-05-2023,105.4100037,105.4100037,107.5800018,104.3000031,105.7200012,5585300
17-05-2023,108.3300018,108.3300018,109.9300003,104.9400024,106.0699997,6887400
18-05-2023,111.8700027,111.8700027,112.3399963,108.3399963,108.3399963,6945900
19-05-2023,107.3799973,107.3799973,110.8199997,106.6449966,110.8199997,9203700
22-05-2023,109.9300003,109.9300003,110.7300034,106.1999969,106.2600021,7350600
23-05-2023,106.25,106.25,109.7060013,105.6699982,109,6498200
24-05-2023,105.7099991,105.7099991,106.5899963,103.8199997,105.4599991,5371700
25-05-2023,104.4199982,104.4199982,106.5199966,103.7399979,106.0999985,4834500
26-05-2023,106.8099976,106.8099976,107.6149979,104.9899979,105.1800003,4677600
30-05-2023,107.1900024,107.1900024,108.7890015,106.0199966,107.7249985,5460100
31-05-2023,109.7699966,109.7699966,110.0950012,103.7399979,105.5999985,10263100
01-06-2023,112.1600037,112.1600037,113.5400009,109.1100006,109.8399963,6644100
02-06-2023,118.0599976,118.0599976,118.4499969,112.9300003,112.9300003,10150000
05-06-2023,115.6900024,115.6900024,116.5950012,112.3150024,115.1200027,8324400
06-06-2023,117.3000031,117.3000031,119.0899963,115.4100037,115.9199982,5025700
07-06-2023,116.5500031,116.5500031,120.1600037,115.9199982,118.1399994,4637600
08-06-2023,115.5,115.5,116.3300018,113.5800018,114.9700012,4432700
09-06-2023,117.8600006,117.8600006,122.7399979,117.4499969,120.25,7427200
12-06-2023,124.5899963,124.5899963,125,118.8799973,119.3649979,7876600
13-06-2023,124.9000015,124.9000015,125.7399979,123.2200012,124.6100006,5276800
14-06-2023,125.1399994,125.1399994,126.3860016,122.7649994,125.3899994,5696700
15-06-2023,127.8499985,127.8499985,128.3800049,122.75,122.9599991,5599400
16-06-2023,128.6799927,128.6799927,129.1999969,126.7900009,128.6799927,6894200
20-06-2023,126.4499969,126.4499969,127.6299973,124.3949966,126.3700027,5383600
21-06-2023,127.4599991,127.4599991,129.2599945,125.0899963,125.0899963,4711900
22-06-2023,127.9599991,127.9599991,128.6199951,125.3499985,126.5800018,3935600
23-06-2023,124.7300034,124.7300034,126.8000031,124,125.9899979,5800000
26-06-2023,123.1299973,123.1299973,126.6999969,122.8000031,122.9000015,3645800
27-06-2023,127.8899994,127.8899994,128.1699982,123.3199997,124.4100037,4507700
28-06-2023,127.6299973,127.6299973,131.8800049,126.1699982,127.3899994,6130400
29-06-2023,125.0999985,125.0999985,128,123.4199982,127.6399994,4242000
30-06-2023,128.1600037,128.1600037,131.1399994,127.0199966,127.25,4604600
03-07-2023,132.3500061,132.3500061,134.2700043,129.2299957,129.2799988,5001800
05-07-2023,131.6900024,131.6900024,132.9499969,130.5350037,131.8450012,3429900
06-07-2023,128.1600037,128.1600037,129.322998,126.0599976,129.1699982,3733600
07-07-2023,130.3200073,130.3200073,131.6199951,128.0599976,128.1600037,3149200
10-07-2023,131.7100067,131.7100067,133.3390045,129.6100006,130.1799927,4052000
11-07-2023,137.5399933,137.5399933,138.0899963,128.7700043,129.4499969,10045600
12-07-2023,137.0200043,137.0200043,140.3200073,135.5200043,139.3500061,5583600
13-07-2023,140.0899963,140.0899963,140.6000061,137.3000031,138.9600067,5532300
14-07-2023,143.3399963,143.3399963,143.5700073,139.6900024,140.25,6728500
17-07-2023,145.3600006,145.3600006,147.3999939,142.2899933,142.2899933,5755800
18-07-2023,146.5299988,146.5299988,147.5399933,143.75,144,4122600
19-07-2023,145.5350037,145.5350037,147.6750031,144.1900024,145.75,4968600
20-07-2023,145.2799988,145.2799988,146.2700043,143.5,143.5899963,4246300
21-07-2023,148.7700043,148.7700043,149.9900055,146.9100037,147,11813000
24-07-2023,147.6199951,147.6199951,148.2899933,144.1799927,147.0599976,4370800
25-07-2023,148.6499939,148.6499939,150.7799988,147.4600067,147.6100006,4121300
26-07-2023,150.1699982,150.1699982,150.2700043,147.0899963,147.8300018,4055500
27-07-2023,148.5,148.5,153.1750031,147.5549927,151.8899994,5426000
28-07-2023,153.3300018,153.3300018,154.4900055,150.2100067,150.2299957,4162300
31-07-2023,152.1900024,152.1900024,154.9499969,151.5500031,153.8600006,4457300
01-08-2023,148.9100037,148.9100037,150.4199982,148.0299988,149.6199951,4519600
02-08-2023,144.5599976,144.5599976,147.1150055,143.1900024,146.4499969,7026100
03-08-2023,140.8800049,140.8800049,143.1029968,139.75,140.9400024,11441200
04-08-2023,140.1699982,140.1699982,145.3200073,137.6199951,140.4700012,8623300
07-08-2023,143.1999969,143.1999969,144,138.7899933,142,4079100
08-08-2023,139.5500031,139.5500031,140.5200043,137.0299988,140.5200043,4685800
09-08-2023,137.8699951,137.8699951,140.5500031,137.3300018,140.1399994,3389700
10-08-2023,135.9700012,135.9700012,140.9700012,135.6499939,139.8699951,3437600
11-08-2023,133.6799927,133.6799927,134.2599945,131.6999969,134.1499939,4412700
14-08-2023,133.2400055,133.2400055,133.7899933,131.7400055,133.5599976,3373800
15-08-2023,129.8500061,129.8500061,132.8099976,129.7299957,132.5,3970500
16-08-2023,128.8300018,128.8300018,130.1499939,128.3999939,129,3336900
17-08-2023,127.9899979,127.9899979,129.6000061,127.3710022,129.2200012,3908500
18-08-2023,125.0599976,125.0599976,126.0800018,123.3799973,124.9300003,5963600
21-08-2023,124,124,126.5400009,123.4899979,126.1549988,4876000
22-08-2023,127.0800018,127.0800018,127.2399979,124.0009995,124.25,4945400
23-08-2023,128.1300049,128.1300049,129.1849976,126.4000015,126.9000015,4605400
24-08-2023,124.7200012,124.7200012,128.8399963,124.6399994,128.2299957,2980800
25-08-2023,125.7900009,125.7900009,126.5999985,124.1900024,125.0400009,2415200
28-08-2023,126.1549988,126.1549988,127,124.9499969,127,2348500
29-08-2023,132.25,132.25,132.8800049,126,126.5500031,5622900
30-08-2023,130.6100006,130.6100006,132.4499969,129.3099976,130.4700012,4709900
31-08-2023,131.5500031,131.5500031,132.4400024,129.8099976,130.6000061,3860300
01-09-2023,132.6900024,132.6900024,134.5,131.3300018,133.6999969,4517800
05-09-2023,142.2899933,142.2899933,144.2599945,139.8000031,141.1499939,21052800
06-09-2023,141.7700043,141.7700043,143.2200012,140.2660065,140.7799988,7114400
07-09-2023,143.2700043,143.2700043,144.25,139.0099945,139.25,7928200
08-09-2023,145.8200073,145.8200073,146.8500061,143.1799927,143.9400024,9326600
11-09-2023,147.3300018,147.3300018,148.25,144.8600006,146.2200012,7179000
12-09-2023,147.5,147.5,151.1549988,146.8200073,146.8800049,7342700
13-09-2023,144.7149963,144.7149963,147,143.6049957,146,7893300
14-09-2023,144.1199951,144.1199951,145.7200012,141.6900024,144.6100006,8365500
15-09-2023,142.75,142.75,144.9499969,142.1000061,143.5850067,74788500
18-09-2023,142.5500031,142.5500031,144.3999939,141.1900024,141.9299927,7351400
19-09-2023,141.8500061,141.8500061,142.5700073,139.7700043,141.8600006,6674100
